Classical Model;Bus 7;Bus 5;Bus 7;Bus 5
0,426467;62,111598;-1,067002;0,909566;0,844151
0,427467;62,130523;-1,063265;0,909541;0,844084
0,428467;62,148502;-1,059655;0,909518;0,844020
0,429467;62,165534;-1,056171;0,909498;0,843958
0,430467;62,181620;-1,052814;0,909480;0,843899
0,431467;62,196758;-1,049583;0,909465;0,843843
0,432467;62,210949;-1,046479;0,909453;0,843790
0,433467;62,224191;-1,043501;0,909443;0,843739
0,434467;62,236486;-1,040651;0,909436;0,843691
0,435467;62,247831;-1,037928;0,909431;0,843645
0,436467;62,258228;-1,035331;0,909429;0,843602
0,437467;62,267676;-1,032862;0,909429;0,843562
0,438467;62,276175;-1,030520;0,909432;0,843525
0,439467;62,283724;-1,028305;0,909438;0,843490
0,440467;62,290323;-1,026218;0,909446;0,843458
0,441467;62,295972;-1,024258;0,909457;0,843429
0,442467;62,300672;-1,022426;0,909470;0,843403
0,443467;62,304421;-1,020722;0,909486;0,843379
0,444467;62,307219;-1,019146;0,909505;0,843358
0,445467;62,309068;-1,017698;0,909526;0,843339
0,446467;62,309966;-1,016378;0,909550;0,843324
0,447467;62,309913;-1,015186;0,909576;0,843311
0,448467;62,308910;-1,014123;0,909604;0,843301
0,449467;62,306956;-1,013189;0,909636;0,843293
0,450467;62,304052;-1,012384;0,909669;0,843289
0,451467;62,300197;-1,011707;0,909706;0,843287
0,452467;62,295391;-1,011160;0,909744;0,843288
0,453467;62,289636;-1,010742;0,909786;0,843291
0,454467;62,282929;-1,010454;0,909830;0,843298
0,455467;62,275273;-1,010295;0,909876;0,843307
0,456467;62,266667;-1,010266;0,909925;0,843319
0,457467;62,257110;-1,010367;0,909976;0,843333
0,458467;62,246604;-1,010598;0,910030;0,843351
0,459467;62,235148;-1,010960;0,910086;0,843371
0,460467;62,222743;-1,011452;0,910145;0,843394
0,461467;62,209389;-1,012075;0,910207;0,843419
0,462467;62,195086;-1,012829;0,910270;0,843448
0,463467;62,179834;-1,013714;0,910337;0,843479
0,464467;62,163635;-1,014731;0,910405;0,843513
0,465467;62,146487;-1,015879;0,910477;0,843549
0,466467;62,128391;-1,017160;0,910550;0,843589
0,467467;62,109348;-1,018572;0,910627;0,843631
0,468467;62,089358;-1,020116;0,910705;0,843676
0,469467;62,068422;-1,021794;0,910786;0,843724
0,470467;62,046539;-1,023604;0,910870;0,843774
0,471467;62,023711;-1,025546;0,910956;0,843827
0,472467;61,999938;-1,027623;0,911044;0,843883
0,473467;61,975220;-1,029832;0,911135;0,843942
0,474467;61,949557;-1,032176;0,911228;0,844004
0,475467;61,922951;-1,034653;0,911324;0,844068
0,476467;61,895402;-1,037265;0,911422;0,844135
0,477467;61,866911;-1,040012;0,911522;0,844205
0,478467;61,837477;-1,042893;0,911625;0,844277
0,479467;61,807102;-1,045909;0,911731;0,844352
0,480467;61,775786;-1,049060;0,911838;0,844430
0,481467;61,743530;-1,052347;0,911948;0,844511
0,482467;61,710334;-1,055770;0,912061;0,844595
0,483467;61,676200;-1,059330;0,912176;0,844681
0,484467;61,641127;-1,063025;0,912293;0,844770
0,485467;61,605118;-1,066858;0,912412;0,844862
0,486467;61,568171;-1,070827;0,912534;0,844956
0,487467;61,530289;-1,074934;0,912658;0,845053
0,488467;61,491472;-1,079178;0,912785;0,845153
0,489467;61,451721;-1,083560;0,912914;0,845256
0,490467;61,411036;-1,088081;0,913045;0,845361
0,491467;61,369419;-1,092740;0,913179;0,845470
0,492467;61,326871;-1,097537;0,913314;0,845580
0,493467;61,283391;-1,102474;0,913453;0,845694
0,494467;61,238982;-1,107551;0,913593;0,845810
0,495467;61,193644;-1,112767;0,913736;0,845929
0,496467;61,147378;-1,118123;0,913881;0,846051
0,497467;61,100186;-1,123620;0,914029;0,846175
0,498467;61,052067;-1,129257;0,914178;0,846302
0,499467;61,003024;-1,135035;0,914330;0,846432
0,500467;60,953057;-1,140955;0,914484;0,846564
0,501467;60,902167;-1,147017;0,914641;0,846699
0,502467;60,850356;-1,153220;0,914800;0,846837
0,503467;60,797624;-1,159566;0,914961;0,846978
0,504467;60,743973;-1,166054;0,915124;0,847121
0,505467;60,689403;-1,172686;0,915289;0,847266
0,506467;60,633917;-1,179461;0,915457;0,847415
0,507467;60,577515;-1,186379;0,915627;0,847566
0,508467;60,520199;-1,193442;0,915799;0,847720
0,509467;60,461969;-1,200649;0,915973;0,847876
0,510467;60,402827;-1,208001;0,916150;0,848035
0,511467;60,342775;-1,215497;0,916328;0,848196
0,512467;60,281813;-1,223139;0,916509;0,848361
0,513467;60,219943;-1,230927;0,916692;0,848527
0,514467;60,157167;-1,238861;0,916878;0,848697
0,515467;60,093485;-1,246942;0,917065;0,848869
0,516467;60,028900;-1,255169;0,917255;0,849043
0,517467;59,963412;-1,263543;0,917446;0,849221
0,518467;59,897023;-1,272065;0,917640;0,849400
0,519467;59,829735;-1,280734;0,917836;0,849583
0,520467;59,761549;-1,289552;0,918034;0,849767
0,521467;59,692467;-1,298518;0,918234;0,849955
0,522467;59,622489;-1,307634;0,918437;0,850145
0,523467;59,551619;-1,316898;0,918641;0,850337
0,524467;59,479856;-1,326312;0,918848;0,850532
0,525467;59,407204;-1,335876;0,919056;0,850730
0,526467;59,333663;-1,345590;0,919267;0,850930
0,527467;59,259236;-1,355454;0,919480;0,851132
0,528467;59,183923;-1,365470;0,919695;0,851337
0,529467;59,107727;-1,375636;0,919911;0,851545
0,530467;59,030650;-1,385955;0,920130;0,851755
0,531467;58,952692;-1,396425;0,920351;0,851967
0,532467;58,873857;-1,407048;0,920574;0,852182
0,533467;58,794146;-1,417823;0,920799;0,852399
0,534467;58,713560;-1,428752;0,921026;0,852619
0,535467;58,632101;-1,439833;0,921255;0,852841
0,536467;58,549772;-1,451068;0,921486;0,853066
0,537467;58,466575;-1,462458;0,921719;0,853293
0,538467;58,382510;-1,474001;0,921954;0,853522
0,539467;58,297581;-1,485699;0,922191;0,853754
0,540467;58,211789;-1,497552;0,922430;0,853988
0,541467;58,125136;-1,509561;0,922671;0,854224
0,542467;58,037624;-1,521725;0,922914;0,854463
0,543467;57,949255;-1,534045;0,923158;0,854704
0,544467;57,860032;-1,546521;0,923405;0,854947
0,545467;57,769956;-1,559154;0,923653;0,855193
0,546467;57,679030;-1,571943;0,923904;0,855441
0,547467;57,587256;-1,584890;0,924156;0,855691
0,548467;57,494635;-1,597994;0,924410;0,855944
0,549467;57,401171;-1,611256;0,924666;0,856199
0,550467;57,306865;-1,624676;0,924924;0,856456
0,551467;57,211719;-1,638254;0,925184;0,856715
0,552467;57,115737;-1,651991;0,925446;0,856976
0,553467;57,018919;-1,665887;0,925709;0,857240
0,554467;56,921269;-1,679942;0,925975;0,857506
0,555467;56,822789;-1,694157;0,926242;0,857774
0,556467;56,723482;-1,708531;0,926511;0,858044
0,557467;56,623348;-1,723066;0,926781;0,858316
0,558467;56,522393;-1,737760;0,927054;0,858591
0,559467;56,420616;-1,752615;0,927328;0,858867
0,560467;56,318022;-1,767631;0,927604;0,859146
0,561467;56,214612;-1,782808;0,927882;0,859426
0,562467;56,110389;-1,798146;0,928162;0,859709
0,563467;56,005356;-1,813646;0,928443;0,859994
0,564467;55,899515;-1,829307;0,928726;0,860281
0,565467;55,792869;-1,845130;0,929011;0,860570
0,566467;55,685421;-1,861116;0,929297;0,860861
0,567467;55,577173;-1,877264;0,929585;0,861154
0,568467;55,468127;-1,893574;0,929875;0,861449
0,569467;55,358287;-1,910047;0,930166;0,861745
0,570467;55,247656;-1,926684;0,930460;0,862044
0,571467;55,136235;-1,943483;0,930754;0,862345
0,572467;55,024029;-1,960445;0,931051;0,862647
0,573467;54,911039;-1,977572;0,931349;0,862952
0,574467;54,797269;-1,994861;0,931648;0,863258
0,575467;54,682721;-2,012315;0,931950;0,863566
0,576467;54,567399;-2,029933;0,932252;0,863877
0,577467;54,451304;-2,047714;0,932557;0,864188
0,578467;54,334441;-2,065660;0,932863;0,864502
0,579467;54,216813;-2,083771;0,933170;0,864818
0,580467;54,098421;-2,102045;0,933479;0,865135
0,581467;53,979270;-2,120485;0,933790;0,865454
0,582467;53,859362;-2,139089;0,934102;0,865774
0,583467;53,738701;-2,157858;0,934415;0,866097
0,584467;53,617289;-2,176792;0,934730;0,866421
0,585467;53,495130;-2,195890;0,935047;0,866747
0,586467;53,372226;-2,215154;0,935365;0,867074
0,587467;53,248582;-2,234583;0,935684;0,867403
0,588467;53,124200;-2,254177;0,936005;0,867734
0,589467;52,999084;-2,273936;0,936328;0,868066
0,590467;52,873236;-2,293860;0,936651;0,868400
0,591467;52,746661;-2,313950;0,936977;0,868735
0,592467;52,619361;-2,334204;0,937303;0,869072
0,593467;52,491340;-2,354624;0,937631;0,869411
0,594467;52,362601;-2,375209;0,937960;0,869751
0,595467;52,233147;-2,395960;0,938291;0,870092
0,596467;52,102983;-2,416875;0,938623;0,870435
0,597467;51,972111;-2,437955;0,938956;0,870779
0,598467;51,840536;-2,459201;0,939291;0,871125
0,599467;51,708260;-2,480612;0,939627;0,871472
0,600467;51,575287;-2,502187;0,939964;0,871820
0,601467;51,441621;-2,523927;0,940302;0,872170
0,602467;51,307265;-2,545832;0,940642;0,872521
0,603467;51,172223;-2,567902;0,940983;0,872874
0,604467;51,036499;-2,590136;0,941325;0,873227
0,605467;50,900096;-2,612535;0,941669;0,873582
0,606467;50,763018;-2,635098;0,942013;0,873939
0,607467;50,625269;-2,657824;0,942359;0,874296
0,608467;50,486853;-2,680715;0,942706;0,874655
0,609467;50,347773;-2,703770;0,943054;0,875014
0,610467;50,208033;-2,726988;0,943403;0,875375
0,611467;50,067637;-2,750369;0,943754;0,875737
0,612467;49,926589;-2,773914;0,944105;0,876101
0,613467;49,784893;-2,797621;0,944458;0,876465
0,614467;49,642553;-2,821491;0,944811;0,876830
0,615467;49,499573;-2,845523;0,945166;0,877196
0,616467;49,355956;-2,869718;0,945522;0,877564
0,617467;49,211707;-2,894074;0,945879;0,877932
0,618467;49,066830;-2,918592;0,946237;0,878301
0,619467;48,921329;-2,943271;0,946595;0,878672
0,620467;48,775208;-2,968111;0,946955;0,879043
0,621467;48,628471;-2,993112;0,947316;0,879415
0,622467;48,481122;-3,018273;0,947678;0,879788
0,623467;48,333166;-3,043594;0,948041;0,880161
0,624467;48,184607;-3,069074;0,948404;0,880536
0,625467;48,035448;-3,094714;0,948769;0,880911
0,626467;47,885695;-3,120512;0,949134;0,881288
0,627467;47,735351;-3,146469;0,949501;0,881664
0,628467;47,584422;-3,172583;0,949868;0,882042
0,629467;47,432910;-3,198855;0,950236;0,882420
0,630467;47,280821;-3,225284;0,950605;0,882799
0,631467;47,128159;-3,251869;0,950974;0,883179
0,632467;46,974929;-3,278610;0,951345;0,883559
0,633467;46,821134;-3,305507;0,951716;0,883940
0,634467;46,666780;-3,332559;0,952088;0,884322
0,635467;46,511870;-3,359765;0,952461;0,884704
0,636467;46,356410;-3,387125;0,952835;0,885086
0,637467;46,200404;-3,414639;0,953209;0,885469
0,638467;46,043857;-3,442305;0,953584;0,885853
0,639467;45,886773;-3,470124;0,953960;0,886237
0,640467;45,729157;-3,498094;0,954336;0,886621
0,641467;45,571013;-3,526215;0,954713;0,887006
0,642467;45,412347;-3,554487;0,955090;0,887391
0,643467;45,253163;-3,582908;0,955469;0,887777
0,644467;45,093465;-3,611478;0,955848;0,888162
0,645467;44,933259;-3,640197;0,956227;0,888549
0,646467;44,772549;-3,669063;0,956607;0,888935
0,647467;44,611341;-3,698076;0,956988;0,889322
0,648467;44,449638;-3,727235;0,957369;0,889709
0,649467;44,287447;-3,756540;0,957750;0,890096
0,650467;44,124771;-3,785989;0,958132;0,890483
0,651467;43,961617;-3,815583;0,958515;0,890871
0,652467;43,797988;-3,845319;0,958898;0,891258
0,653467;43,633889;-3,875198;0,959281;0,891646
0,654467;43,469327;-3,905219;0,959665;0,892034
0,655467;43,304305;-3,935380;0,960050;0,892421
0,656467;43,138829;-3,965681;0,960434;0,892809
0,657467;42,972905;-3,996121;0,960819;0,893197
0,658467;42,806536;-4,026699;0,961205;0,893585
0,659467;42,639729;-4,057414;0,961591;0,893973
0,660467;42,472488;-4,088265;0,961977;0,894360
0,661467;42,304819;-4,119252;0,962363;0,894748
0,662467;42,136726;-4,150373;0,962750;0,895135
0,663467;41,968216;-4,181628;0,963137;0,895523
0,664467;41,799293;-4,213015;0,963524;0,895910
0,665467;41,629963;-4,244534;0,963911;0,896297
0,666467;41,460230;-4,276183;0,964299;0,896683
0,667467;41,290102;-4,307962;0,964687;0,897070
0,668467;41,119581;-4,339869;0,965075;0,897456
0,669467;40,948675;-4,371903;0,965463;0,897842
0,670467;40,777389;-4,404064;0,965851;0,898227
0,671467;40,605727;-4,436350;0,966240;0,898613
0,672467;40,433696;-4,468760;0,966628;0,898997
0,673467;40,261301;-4,501293;0,967017;0,899382
0,674467;40,088547;-4,533948;0,967406;0,899766
0,675467;39,915441;-4,566724;0,967795;0,900149
0,676467;39,741987;-4,599619;0,968183;0,900533
0,677467;39,568191;-4,632633;0,968572;0,900915
0,678467;39,394058;-4,665764;0,968961;0,901297
0,679467;39,219596;-4,699011;0,969350;0,901679
0,680467;39,044808;-4,732373;0,969739;0,902060
0,681467;38,869701;-4,765849;0,970127;0,902440
0,682467;38,694280;-4,799437;0,970516;0,902820
0,683467;38,518551;-4,833136;0,970904;0,903199
0,684467;38,342521;-4,866944;0,971293;0,903577
0,685467;38,166194;-4,900862;0,971681;0,903955
0,686467;37,989576;-4,934886;0,972069;0,904332
0,687467;37,812674;-4,969016;0,972457;0,904709
0,688467;37,635492;-5,003251;0,972845;0,905084
0,689467;37,458038;-5,037590;0,973232;0,905459
0,690467;37,280316;-5,072030;0,973619;0,905833
0,691467;37,102333;-5,106570;0,974007;0,906206
0,692467;36,924095;-5,141210;0,974393;0,906578
0,693467;36,745607;-5,175947;0,974780;0,906950
0,694467;36,566875;-5,210780;0,975166;0,907320
0,695467;36,387907;-5,245709;0,975552;0,907690
0,696467;36,208706;-5,280730;0,975937;0,908059
0,697467;36,029280;-5,315844;0,976323;0,908427
0,698467;35,849635;-5,351048;0,976708;0,908793
0,699467;35,669776;-5,386341;0,977092;0,909159
0,700467;35,489709;-5,421722;0,977476;0,909524
0,701467;35,309442;-5,457189;0,977860;0,909888
0,702467;35,128979;-5,492740;0,978243;0,910250
0,703467;34,948327;-5,528374;0,978625;0,910612
0,704467;34,767493;-5,564089;0,979008;0,910972
0,705467;34,586481;-5,599885;0,979389;0,911332
0,706467;34,405299;-5,635758;0,979771;0,911690
0,707467;34,223953;-5,671708;0,980151;0,912047
0,708467;34,042449;-5,707734;0,980531;0,912403
0,709467;33,860793;-5,743833;0,980911;0,912757
0,710467;33,678991;-5,780003;0,981290;0,913111
0,711467;33,497050;-5,816244;0,981668;0,913463
0,712467;33,314975;-5,852554;0,982046;0,913814
0,713467;33,132774;-5,888930;0,982423;0,914164
0,714467;32,950453;-5,925372;0,982799;0,914512
0,715467;32,768018;-5,961877;0,983175;0,914859
0,716467;32,585474;-5,998445;0,983550;0,915205
0,717467;32,402830;-6,035072;0,983924;0,915549
0,718467;32,220090;-6,071759;0,984298;0,915892
0,719467;32,037262;-6,108502;0,984671;0,916234
0,720467;31,854352;-6,145300;0,985043;0,916574
0,721467;31,671366;-6,182151;0,985414;0,916913
0,722467;31,488310;-6,219054;0,985784;0,917250
0,723467;31,305192;-6,256007;0,986154;0,917586
0,724467;31,122017;-6,293009;0,986523;0,917920
0,725467;30,938793;-6,330056;0,986891;0,918253
0,726467;30,755525;-6,367148;0,987258;0,918584
0,727467;30,572221;-6,404283;0,987624;0,918914
0,728467;30,388885;-6,441459;0,987990;0,919242
0,729467;30,205527;-6,478674;0,988354;0,919569
0,730467;30,022150;-6,515927;0,988717;0,919894
0,731467;29,838764;-6,553215;0,989080;0,920218
0,732467;29,655373;-6,590537;0,989442;0,920540
0,733467;29,471984;-6,627891;0,989802;0,920860
0,734467;29,288605;-6,665275;0,990162;0,921179
0,735467;29,105241;-6,702687;0,990520;0,921496
0,736467;28,921900;-6,740125;0,990878;0,921812
0,737467;28,738587;-6,777588;0,991234;0,922126
0,738467;28,555310;-6,815074;0,991590;0,922438
0,739467;28,372075;-6,852580;0,991944;0,922748
0,740467;28,188889;-6,890106;0,992297;0,923057
0,741467;28,005759;-6,927648;0,992649;0,923364
0,742467;27,822691;-6,965206;0,993000;0,923669
0,743467;27,639691;-7,002776;0,993350;0,923973
0,744467;27,456768;-7,040358;0,993699;0,924275
0,745467;27,273926;-7,077950;0,994047;0,924575
0,746467;27,091174;-7,115549;0,994393;0,924873
0,747467;26,908517;-7,153153;0,994738;0,925170
0,748467;26,725963;-7,190762;0,995082;0,925464
0,749467;26,543517;-7,228372;0,995425;0,925757
0,750467;26,361188;-7,265981;0,995766;0,926048
0,751467;26,178982;-7,303589;0,996106;0,926338
0,752467;25,996904;-7,341193;0,996445;0,926625
0,753467;25,814963;-7,378791;0,996783;0,926911
0,754467;25,633165;-7,416380;0,997119;0,927194
0,755467;25,451517;-7,453960;0,997454;0,927476
0,756467;25,270025;-7,491528;0,997788;0,927756
0,757467;25,088696;-7,529083;0,998121;0,928034
0,758467;24,907538;-7,566621;0,998452;0,928310
0,759467;24,726556;-7,604142;0,998781;0,928585
0,760467;24,545757;-7,641644;0,999110;0,928857
0,761467;24,365150;-7,679124;0,999436;0,929128
0,762467;24,184739;-7,716580;0,999762;0,929396
0,763467;24,004532;-7,754011;1,000086;0,929663
0,764467;23,824536;-7,791414;1,000409;0,929928
0,765467;23,644758;-7,828788;1,000730;0,930191
0,766467;23,465204;-7,866131;1,001050;0,930452
0,767467;23,285881;-7,903440;1,001368;0,930711
0,768467;23,106797;-7,940714;1,001685;0,930968
0,769467;22,927957;-7,977951;1,002000;0,931223
0,770467;22,749369;-8,015149;1,002314;0,931476
0,771467;22,571039;-8,052305;1,002626;0,931727
0,772467;22,392974;-8,089418;1,002937;0,931977
0,773467;22,215182;-8,126487;1,003246;0,932224
0,774467;22,037668;-8,163508;1,003554;0,932469
0,775467;21,860440;-8,200480;1,003860;0,932712
0,776467;21,683504;-8,237402;1,004165;0,932954
0,777467;21,506868;-8,274270;1,004468;0,933193
0,778467;21,330538;-8,311084;1,004769;0,933431
0,779467;21,154521;-8,347841;1,005069;0,933666
0,780467;20,978823;-8,384539;1,005367;0,933899
0,781467;20,803452;-8,421176;1,005664;0,934131
0,782467;20,628414;-8,457751;1,005959;0,934360
0,783467;20,453716;-8,494262;1,006252;0,934588
0,784467;20,279365;-8,530706;1,006544;0,934813
0,785467;20,105368;-8,567081;1,006834;0,935037
0,786467;19,931730;-8,603387;1,007122;0,935258
0,787467;19,758460;-8,639620;1,007409;0,935478
0,788467;19,585564;-8,675779;1,007694;0,935695
0,789467;19,413049;-8,711861;1,007977;0,935911
0,790467;19,240920;-8,747866;1,008259;0,936125
0,791467;19,069186;-8,783792;1,008539;0,936336
0,792467;18,897853;-8,819635;1,008817;0,936546
0,793467;18,726928;-8,855395;1,009094;0,936754
0,794467;18,556416;-8,891069;1,009369;0,936959
0,795467;18,386326;-8,926656;1,009642;0,937163
0,796467;18,216663;-8,962154;1,009913;0,937365
0,797467;18,047435;-8,997560;1,010183;0,937564
0,798467;17,878648;-9,032874;1,010451;0,937762
0,799467;17,710309;-9,068092;1,010717;0,937958
0,800467;17,542424;-9,103214;1,010981;0,938152
0,801467;17,375000;-9,138238;1,011244;0,938344
0,802467;17,208044;-9,173161;1,011505;0,938534
0,803467;17,041562;-9,207982;1,011764;0,938722
0,804467;16,875561;-9,242699;1,012021;0,938908
0,805467;16,710048;-9,277310;1,012276;0,939092
0,806467;16,545028;-9,311813;1,012530;0,939274
0,807467;16,380510;-9,346207;1,012782;0,939454
0,808467;16,216499;-9,380490;1,013032;0,939633
0,809467;16,053002;-9,414660;1,013280;0,939809
0,810467;15,890025;-9,448715;1,013527;0,939984
0,811467;15,727575;-9,482653;1,013771;0,940156
0,812467;15,565659;-9,516474;1,014014;0,940327
0,813467;15,404283;-9,550174;1,014255;0,940496
0,814467;15,243453;-9,583752;1,014494;0,940663
0,815467;15,083176;-9,617207;1,014732;0,940828
0,816467;14,923458;-9,650537;1,014967;0,940991
0,817467;14,764306;-9,683740;1,015201;0,941152
0,818467;14,605727;-9,716814;1,015433;0,941312
0,819467;14,447726;-9,749758;1,015663;0,941469
0,820467;14,290310;-9,782570;1,015891;0,941625
0,821467;14,133486;-9,815248;1,016117;0,941779
0,822467;13,977260;-9,847791;1,016342;0,941931
0,823467;13,821637;-9,880197;1,016564;0,942081
0,824467;13,666625;-9,912465;1,016785;0,942230
0,825467;13,512230;-9,944592;1,017004;0,942376
0,826467;13,358458;-9,976577;1,017221;0,942521
0,827467;13,205315;-10,008419;1,017437;0,942664
0,828467;13,052807;-10,040116;1,017650;0,942805
0,829467;12,900941;-10,071666;1,017862;0,942945
0,830467;12,749724;-10,103068;1,018071;0,943083
0,831467;12,599160;-10,134320;1,018279;0,943219
0,832467;12,449256;-10,165421;1,018485;0,943353
0,833467;12,300019;-10,196369;1,018689;0,943485
0,834467;12,151455;-10,227163;1,018892;0,943616
0,835467;12,003569;-10,257801;1,019092;0,943745
0,836467;11,856368;-10,288281;1,019291;0,943873
0,837467;11,709857;-10,318603;1,019488;0,943998
0,838467;11,564043;-10,348764;1,019683;0,944122
0,839467;11,418932;-10,378763;1,019876;0,944245
0,840467;11,274530;-10,408599;1,020067;0,944365
0,841467;11,130842;-10,438270;1,020256;0,944484
0,842467;10,987874;-10,467775;1,020444;0,944602
0,843467;10,845634;-10,497112;1,020630;0,944718
0,844467;10,704125;-10,526281;1,020814;0,944832
0,845467;10,563355;-10,555279;1,020996;0,944944
0,846467;10,423329;-10,584105;1,021176;0,945055
0,847467;10,284052;-10,612758;1,021355;0,945165
0,848467;10,145531;-10,641237;1,021531;0,945273
0,849467;10,007771;-10,669540;1,021706;0,945379
0,850467;9,870779;-10,697665;1,021879;0,945484
0,851467;9,734558;-10,725613;1,022051;0,945587
0,852467;9,599117;-10,753380;1,022220;0,945688
